ID,Name,Cost,Type,Race,Rarity,Attack,Health,Tribe,Keywords,Card Text,Flavor Text,Collectible,Set,Has Starforge,Starforge Text
ast_m28,CELESTIAL ORACLE,8,MINION,ASTROMANCERS,LEGENDARY,6,8,,DEPLOY; SCRY,"STARFORGE -- After drawing 30 cards: Transform into ORACLE SUPREME -- 10/12. Whenever you draw a card, play the top card of your deck for free regardless of cost. SCRY (3) at start of each turn.",Sees everything. Plays everything. Pays for NOTHING. She filed taxes once. The IRS imploded.,true,CORE,YES,
ast_m29,ORACLE STELLARA,9,MINION,ASTROMANCERS,LEGENDARY,7,7,,DEPLOY,"STARFORGE -- After SCRYing 40 total cards: Transform into STELLARA, ALL-SEEING -- 10/10. Draw 3 cards per turn. Whenever you draw a card, play it immediately if it costs (3) or less. SCRY (10) at start of turn. Your hand has no maximum size.",She doesn\,true,CORE,YES,
ast_m30,THE BOOK OF INFINITY,8,MINION,ASTROMANCERS,LEGENDARY,0,12,,,STARFORGED -- enhanced. Gains enhanced abilities and BARRIER.,It contains every card ever printed. It\,true,CORE,YES,
ast_m31,ASTRAL ANARCHIST,4,MINION,ASTROMANCERS,LEGENDARY,3,3,,DEPLOY,STARFORGED -- 7/7. Gains enhanced abilities and BARRIER.,Shares knowledge freely. Shares COSTS less freely. The galaxy\,true,CORE,YES,
ast_s25,THE GRAND DESIGN,10,SPELL,ASTROMANCERS,LEGENDARY,,,,,STARFORGED -- enhanced. Gains enhanced abilities and BARRIER.,See everything. Take everything. Pay nothing. This is what happens when an astronomer reaches enlightenment.,true,CORE,YES,
chr_sd_m1,Temporal Conscript,1,MINION,CHRONOBOUND,COMMON,1,2,,ECHO,ECHO. (Can be played twice in one turn.),Drafted into the timeline. Showed up twice to orientation. Both of him passed.,true,CORE,NO,
chr_sd_s1,Chrono Spark,1,SPELL,CHRONOBOUND,COMMON,,,,ECHO,ECHO. Deal 1 damage.,One zap. Then another zap. The Chronobound don\,true,CORE,NO,
chr_sd_m2,Recall Agent,1,MINION,CHRONOBOUND,COMMON,2,1,,DEPLOY,DEPLOY: Return a friendly minion to your hand. It costs (1) less.,His job is pulling people out of the present. Don\,true,CORE,NO,
chr_sd_m3,Paradox Sparrow,1,MINION,CHRONOBOUND,COMMON,1,1,MECH,ECHO,ECHO. SWIFT.,Tick. Peck. Tock. Peck. Two birds. One timeline. Zero patience.,true,CORE,NO,
chr_sd_m4,Stutter Step,2,MINION,CHRONOBOUND,COMMON,3,2,,ECHO,ECHO.,Exists once. Then exists AGAIN. Same moment. Same 2/2. Twice the awkward eye contact.,true,CORE,NO,
chr_sd_m5,Rift Walker,2,MINION,CHRONOBOUND,COMMON,2,3,,DEPLOY,DEPLOY: All cards in your hand cost (1) less this turn.,Steps between seconds. Saves you a crystal. Temporal couponing is a real profession here.,true,CORE,NO,
chr_sd_s2,Accelerate,2,SPELL,CHRONOBOUND,COMMON,,,,,Give a friendly minion +2 Attack and remove summoning sickness.,Skip the warm-up. Skip the stretch. Skip STRAIGHT to violence. The Chronobound fast-pass.,true,CORE,NO,
chr_sd_m6,Flux Elemental,3,MINION,CHRONOBOUND,COMMON,3,3,ELEMENTAL,SWIFT; ECHO,ECHO.,Made of unstable time. Exists in two places at once. Gets confused at parties. Punches TWICE at fights.,true,CORE,NO,
chr_sd_m7,Sentinel of Seconds,3,MINION,CHRONOBOUND,COMMON,3,4,,GUARDIAN; ECHO,GUARDIAN. ECHO.,One wall. Then ANOTHER wall. Same wall. Twice. Your opponent just hit a temporal brick sandwich.,true,CORE,NO,
chr_sd_s3,Chrono Slash,3,SPELL,CHRONOBOUND,COMMON,,,,ECHO,ECHO. Deal 2 damage.,Cut once. Cut again. Same blade. Same second. Four damage total and the timeline didn\,true,CORE,NO,
chr_sd_m8,Moment Thief,3,MINION,CHRONOBOUND,COMMON,3,2,,SWIFT; DEPLOY,SWIFT. DEPLOY: Freeze a random enemy minion.,Steals your moment. Freezes your next one. She\,true,CORE,NO,
chr_sd_m9,Echo Enforcer,4,MINION,CHRONOBOUND,COMMON,4,5,,ECHO,ECHO.,A 4/4. Then ANOTHER 4/4. Same turn. Your opponent does the math. Opponent doesn\,true,CORE,NO,
chr_sd_s4,Déjà Vu,4,SPELL,CHRONOBOUND,COMMON,,,,,Copy the last card you played this turn. It costs (0).,Didn\,true,CORE,NO,
chr_sd_m10,Resonance Adept,4,MINION,CHRONOBOUND,COMMON,3,4,,,"Whenever you play an ECHO card, gain +2/+1.",Every echo makes her stronger. Double echoes make her TERRIFYING. Triple echoes? She doesn\,true,CORE,NO,
chr_sd_m11,Epoch Juggernaut,5,MINION,CHRONOBOUND,COMMON,6,5,,ECHO,ECHO.,Five mana. 5/5. Then ANOTHER 5/5. The Chronobound call this \,true,CORE,NO,
chr_sd_s5,Frozen Eternity,5,SPELL,CHRONOBOUND,COMMON,0,,,,Freeze all enemy minions. Draw a card for each frozen minion.,Their entire board: frozen solid. Your hand: STUFFED. Time stops for them. Cards flow for you.,true,CORE,NO,
chr_sd_m12,Loop Operative,5,MINION,CHRONOBOUND,COMMON,4,3,,DEPLOY,DEPLOY: Return a friendly minion to your hand. Replay it immediately for (0).,Picks it up. Puts it back. DEPLOY fires again. She\,true,CORE,NO,
chr_sd_m13,Epoch Striker,6,MINION,CHRONOBOUND,COMMON,6,6,,ECHO; SWIFT,ECHO. SWIFT.,Two 6/6s with SWIFT. Turn 10 is now Turn Over for your opponent. Two fists. Same second.,true,CORE,NO,
chr_sd_s6,Eternity Storm,7,SPELL,CHRONOBOUND,COMMON,,,,,Deal 5 damage to all enemies. Cast this again at the start of your next turn.,Hits now. Hits AGAIN next turn. You can\,true,CORE,NO,
chr_sd_st1,Hourglass Spire,2,STRUCTURE,CHRONOBOUND,COMMON,,,,,Your ECHO cards cost (1) less.,Tick tock. Tick DISCOUNT. Every grain of sand is a crystal you didn\,true,CORE,NO,
chr_sd_m14,Residual Echo,2,MINION,CHRONOBOUND,COMMON,2,1,,ECHO; LAST_WORDS,ECHO. LAST WORDS: Add a copy of this to your hand.,Dies. Returns to hand. Play it again. Dies. Returns. It\,true,CORE,NO,
chr_sd_m15,YESTERDAY\,2,MINION,CHRONOBOUND,EPIC,3,2,,ECHO; DEPLOY,ECHO. DEPLOY: Add a copy of the last friendly minion that died to your hand. It costs (1) less.,"Remembers the dead. Brings them back. TWICE, because ECHO. Your graveyard just became a recruitment office with a revolving temporal door.",true,CORE,NO,
chr_sd_s7,PARADOX BOMB,5,SPELL,CHRONOBOUND,EPIC,,,,ECHO,ECHO. Deal 4 damage to all enemy minions.,Four damage to everything. Then four MORE to everything. Eight total to the entire enemy board. The Chronobound call this \,true,CORE,NO,
chr_sd_st2,ECHO CHAMBER,4,STRUCTURE,CHRONOBOUND,EPIC,,,,,"Whenever you play an ECHO card, play it a THIRD time for free. Your ECHO cards cost (1) less.",Once. Twice. Thrice. Every echo gets a bonus encore. The Chamber doesn\,true,CORE,NO,
chr_m25,TIMESHAPER CHRONUS,9,MINION,CHRONOBOUND,LEGENDARY,6,8,,DEPLOY,"STARFORGE -- After playing 30 ECHO cards: Transform into CHRONUS, LORD OF TIME -- 10/10. ALL cards have ECHO and cost (2) less. ECHO replays cost (0). At start of turn, gain 2 extra Crystals. Take an extra turn every 3rd turn.",He didn\,true,CORE,YES,
chr_m26,THE ETERNITY ENGINE,8,MINION,CHRONOBOUND,LEGENDARY,0,15,MECH,,STARFORGED -- enhanced. Gains enhanced abilities and BARRIER.,Everything leaves. Everything returns. Everything is STRONGER. It\,true,CORE,YES,
chr_m27,PARADOX QUEEN VEXARA,6,MINION,CHRONOBOUND,LEGENDARY,4,6,,DEPLOY,STARFORGED -- 8/10. Gains enhanced abilities and BARRIER.,She duplicated her own crown. Then duplicated the duplication. Forty-seven thrones and she sits in ALL of them simultaneously.,true,CORE,YES,
chr_m28,AGENT ZERO,4,MINION,CHRONOBOUND,LEGENDARY,4,3,,SWIFT; ECHO; DEPLOY,STARFORGED -- 8/7. Gains enhanced abilities and BARRIER.,Arrives fast. Arrives TWICE. Makes everything free. The Chronobound\,true,CORE,YES,
chr_s28,THE FINAL SECOND,10,SPELL,CHRONOBOUND,LEGENDARY,,,,,STARFORGED -- enhanced. Gains enhanced abilities and BARRIER.,Two. Extra. Turns. Everything discounted. Everything echoes. The game was already over three seconds ago. This is the victory lap. Taken twice.,true,CORE,YES,
cog_ex1,Scrapyard Salvager,2,MINION,COGSMITHS,RARE,2,2,MECH,SALVAGE,SALVAGE (Last Words: Draw a card),One mech\,true,EXPANSION,NO,
cog_ex2,Overclock Engineer,3,MINION,COGSMITHS,RARE,3,3,MECH,UPGRADE; DEPLOY,UPGRADE(2): Give ALL friendly minions +2/+0. DEPLOY: Give a friendly Mech +2/+0,Push it to the limit!,true,EXPANSION,NO,
cog_ex3,Emergency Protocol,3,SPELL,COGSMITHS,RARE,0,3,,,Give all friendly minions +0/+3,Shields up!,true,EXPANSION,NO,
cog_ex4,Arc Welder,4,MINION,COGSMITHS,RARE,4,3,MECH,DEPLOY,DEPLOY: Deal 3 damage,Precision welding... or cutting.,true,EXPANSION,NO,
cog_ex5,Mech Assembly Line,4,SPELL,COGSMITHS,RARE,,,,,Summon three 2/2 Mechs,Mass production.,true,EXPANSION,NO,
cog_ex6,Titan Forgemaster,6,MINION,COGSMITHS,EPIC,5,7,MECH,GUARDIAN; DEPLOY,GUARDIAN. DEPLOY: Give all friendly minions +1/+1,Forges titans from scrap.,true,EXPANSION,NO,
cog_ex7,Magnetic Pulse Cannon,5,SPELL,COGSMITHS,EPIC,,,,,Deal 3 damage to all enemy minions,Electromagnetic devastation.,true,EXPANSION,NO,
cog_ex8,Prototype Colossus,7,MINION,COGSMITHS,EPIC,7,7,MECH,GUARDIAN; BARRIER,GUARDIAN. BARRIER,The ultimate prototype.,true,EXPANSION,NO,
cog_ex9,Mechronis Prime,8,MINION,COGSMITHS,LEGENDARY,6,8,MECH,GUARDIAN; DEPLOY; BARRIER; DOUBLE_STRIKE,GUARDIAN. DEPLOY: Summon three 2/2 Mechs with SWIFT,The heart of Mechronis awakens.,true,EXPANSION,YES,"STARFORGE — After summoning 8 minions: Transform into MECHRONIS ASCENDED — 12/16 with GUARDIAN, BARRIER, DOUBLE STRIKE."
cog_ex10,The Omega Engine,10,MINION,COGSMITHS,LEGENDARY,8,10,MECH,BARRIER; GUARDIAN; DEPLOY; DOUBLE_STRIKE,BARRIER. GUARDIAN. DEPLOY: Give all friendly minions +3/+3,The final creation.,true,EXPANSION,YES,STARFORGE — After casting 6 spells: Transform into THE SINGULARITY ENGINE — 16/20. Your army becomes unstoppable.
lum_ex1,Dawn Acolyte,2,MINION,LUMINAR,RARE,2,3,,ILLUMINATE,ILLUMINATE: Restore 1 Health to your Hero whenever you heal,Dawn brings hope.,true,EXPANSION,NO,
lum_ex2,Holy Smite,2,SPELL,LUMINAR,RARE,,,,,Deal 4 damage,Divine punishment.,true,EXPANSION,NO,
lum_ex3,Consecrated Shield,3,SPELL,LUMINAR,RARE,0,3,,,Give all friendly minions +0/+3,Protected by the light.,true,EXPANSION,NO,
lum_ex4,Radiant Templar,4,MINION,LUMINAR,RARE,3,5,,GUARDIAN; DRAIN,GUARDIAN. DRAIN,Heals as it fights.,true,EXPANSION,NO,
lum_ex5,Blessing of Solhaven,4,SPELL,LUMINAR,RARE,,,,,Restore 4 Health to all friendly characters,The sun blesses all.,true,EXPANSION,NO,
lum_ex6,Sunfire Avenger,5,MINION,LUMINAR,EPIC,5,5,,BARRIER; SWIFT,BARRIER. SWIFT,Avenges with sunfire.,true,EXPANSION,NO,
lum_ex7,Divine Judgment,6,SPELL,LUMINAR,EPIC,,,,,Destroy all enemy minions with 3 or less Attack,All are judged.,true,EXPANSION,NO,
lum_ex8,Archangel of Light,7,MINION,LUMINAR,EPIC,5,8,,GUARDIAN; BARRIER; DEPLOY,GUARDIAN. BARRIER. DEPLOY: Restore 8 Health to your Hero,An angel descends.,true,EXPANSION,NO,
lum_ex9,High Priestess Aurelia,8,MINION,LUMINAR,LEGENDARY,5,9,,GUARDIAN; DRAIN; BARRIER,GUARDIAN. DRAIN. End of Turn: Restore 3 Health to all friendly characters,High Priestess of Solhaven.,true,EXPANSION,YES,"STARFORGE — After healing 20 total Health: Transform into AURELIA, SAINT OF LIGHT — 10/18. Your army can never fall."
lum_ex10,"Solhaven, The Radiant",10,MINION,LUMINAR,LEGENDARY,7,12,,GUARDIAN; BARRIER; DRAIN; DOUBLE_STRIKE,GUARDIAN. BARRIER. DRAIN,The living sun.,true,EXPANSION,YES,STARFORGE — After healing 30 total Health: Transform into SOLHAVEN ETERNAL — 14/24. The undying sun.
pyro_ex1,Flame Imp,1,MINION,PYROCLAST,RARE,3,2,,SWIFT,SWIFT. DEPLOY: Deal 2 damage to YOUR Hero,Power has a price.,true,EXPANSION,NO,
pyro_ex2,Molten Barrage,2,SPELL,PYROCLAST,RARE,,,,,Deal 2 damage to a random enemy. Repeat twice,Lava rains down.,true,EXPANSION,NO,
pyro_ex3,Pyromaniac,3,MINION,PYROCLAST,RARE,3,2,,BLITZ; LAST_WORDS,BLITZ. Last Words: Deal 3 damage to all enemies,Burn it all!,true,EXPANSION,NO,
pyro_ex4,Searing Chains,3,SPELL,PYROCLAST,RARE,,,,,Deal 2 damage to all enemy minions,Chains of flame.,true,EXPANSION,NO,
pyro_ex5,Lava Golem,5,MINION,PYROCLAST,RARE,6,5,,BLITZ,BLITZ,Pure magma given form.,true,EXPANSION,NO,
pyro_ex6,Magma Elemental Lord,6,MINION,PYROCLAST,EPIC,6,5,,SWIFT; DEPLOY,SWIFT. DEPLOY: Deal 4 damage to a random enemy,Fire incarnate.,true,EXPANSION,NO,
pyro_ex7,Inferno Wave,6,SPELL,PYROCLAST,EPIC,,,,,Deal 4 damage to all enemies,Everything burns.,true,EXPANSION,NO,
pyro_ex8,Volcanic Titan,7,MINION,PYROCLAST,EPIC,7,6,,SWIFT; BLITZ,SWIFT. BLITZ,Erupts with fury.,true,EXPANSION,NO,
pyro_ex9,Ignaros the Burning,9,MINION,PYROCLAST,LEGENDARY,8,7,,SWIFT; DEPLOY; BLITZ; DOUBLE_STRIKE,SWIFT. DEPLOY: Deal 4 damage to all enemies,The living volcano.,true,EXPANSION,YES,"STARFORGE — After dealing 25 total damage: Transform into IGNAROS, WORLD BURNER — 16/14. Nothing survives the inferno."
pyro_ex10,Supernova,10,SPELL,PYROCLAST,LEGENDARY,,,,,Deal 8 damage to ALL characters,Total annihilation.,true,EXPANSION,NO,
void_ex1,Void Leech,2,MINION,VOIDBORN,RARE,2,3,,DRAIN,DRAIN,Drains life force.,true,EXPANSION,NO,
void_ex2,Null Field,2,SPELL,VOIDBORN,RARE,,,,,Silence a minion,Silence everything.,true,EXPANSION,NO,
void_ex3,Shadow Assassin,3,MINION,VOIDBORN,RARE,3,2,,CLOAK; BANE,CLOAK. BANE,Death from the void.,true,EXPANSION,NO,
void_ex4,Void Blast,3,SPELL,VOIDBORN,RARE,,,,,Deal 5 damage,A blast of nothingness.,true,EXPANSION,NO,
void_ex5,Entropy Weaver,4,MINION,VOIDBORN,RARE,4,4,,DEPLOY,DEPLOY: Give all enemy minions -1/-0,Weaves entropy.,true,EXPANSION,NO,
void_ex6,Void Colossus,6,MINION,VOIDBORN,EPIC,6,6,,DRAIN; GUARDIAN,DRAIN. GUARDIAN,The void made flesh.,true,EXPANSION,NO,
void_ex7,Void Rift,5,SPELL,VOIDBORN,EPIC,,,,BANISH,BANISH a minion (exile it). Draw a card,A rift to nowhere.,true,EXPANSION,NO,
void_ex8,Annihilator,7,MINION,VOIDBORN,EPIC,6,8,,DRAIN; DEPLOY,DRAIN. DEPLOY: Deal 2 damage to all enemy minions,Annihilates existence.,true,EXPANSION,NO,
void_ex9,Nullheim Sovereign,8,MINION,VOIDBORN,LEGENDARY,7,8,,DRAIN; BARRIER; CLOAK,DRAIN. BARRIER. End of Turn: Deal 2 damage to all enemy minions,Sovereign of the Void.,true,EXPANSION,YES,"STARFORGE — After 8 minions die: Transform into NULLHEIM, DEVOURER OF WORLDS — 14/16. The void feeds on death."
void_ex10,The Void Incarnate,10,MINION,VOIDBORN,LEGENDARY,8,10,,DRAIN; GUARDIAN; DEPLOY; BARRIER; BANE,DRAIN. GUARDIAN. DEPLOY: Destroy all enemy minions,The void itself.,true,EXPANSION,YES,STARFORGE — After banishing 5 cards: Transform into OBLIVION INCARNATE — 16/20. Nothing can exist near the void.
bio_ex1,Seedling Sprout,1,MINION,BIOTITANS,RARE,1,1,BEAST,LAST_WORDS,LAST WORDS: Summon two 1/1 Beasts,Death feeds growth.,true,EXPANSION,NO,
bio_ex2,Predator\,2,SPELL,BIOTITANS,RARE,3,1,,,Give a minion +3/+1,The hunt begins.,true,EXPANSION,NO,
bio_ex3,Primal Guardian,4,MINION,BIOTITANS,RARE,3,6,BEAST,GUARDIAN; DRAIN,GUARDIAN. DRAIN,Protects and sustains.,true,EXPANSION,NO,
bio_ex4,Overgrowth,3,SPELL,BIOTITANS,RARE,,,,,Gain 2 empty Mana Crystals,Nature accelerates.,true,EXPANSION,NO,
bio_ex5,Alpha Rex,5,MINION,BIOTITANS,RARE,4,5,BEAST,ADAPT,ADAPT: Choose 1 of 3 random bonuses,Evolves to survive.,true,EXPANSION,NO,
bio_ex6,Primeval Matriarch,6,MINION,BIOTITANS,EPIC,5,7,BEAST,DEPLOY,DEPLOY: Give all friendly minions +2/+1,Mother of all.,true,EXPANSION,NO,
bio_ex7,Extinction Event,6,SPELL,BIOTITANS,EPIC,,,,,Deal 4 damage to ALL minions,Only the strongest survive.,true,EXPANSION,NO,
bio_ex8,Titan Broodmother,7,MINION,BIOTITANS,EPIC,6,8,BEAST,GUARDIAN; DEPLOY,GUARDIAN. DEPLOY: Summon two 3/3 Beasts,Breeds giants.,true,EXPANSION,NO,
bio_ex9,Primeva World Tree,9,MINION,BIOTITANS,LEGENDARY,5,12,BEAST,GUARDIAN; BARRIER,GUARDIAN. Start of Turn: Restore 3 Health to all friendly characters,The tree of all life.,true,EXPANSION,YES,"STARFORGE — After healing 25 total Health: Transform into YGGDRASIL, TREE OF ETERNITY — 10/24. Life eternal."
bio_ex10,"Gaia, Titan Supreme",10,MINION,BIOTITANS,LEGENDARY,10,10,BEAST,GUARDIAN; SWIFT; DEPLOY; DOUBLE_STRIKE; BARRIER,GUARDIAN. SWIFT. DEPLOY: Give all friendly minions +2/+2,Mother Earth incarnate.,true,EXPANSION,YES,"STARFORGE — After summoning 10 minions: Transform into GAIA, THE LIVING WORLD — 20/20. The planet fights back."
crys_ex1,Mana Battery,1,MINION,CRYSTALLINE,RARE,1,2,,LAST_WORDS,LAST WORDS: Draw a card,Stores and releases.,true,EXPANSION,NO,
crys_ex2,Arcane Missiles,2,SPELL,CRYSTALLINE,RARE,,,,,Deal 1 damage to a random enemy three times,Three bolts of energy.,true,EXPANSION,NO,
crys_ex3,Mana Infusion,3,SPELL,CRYSTALLINE,RARE,,,,,Gain 2 Mana Crystals this turn only,Pure mana energy.,true,EXPANSION,NO,
crys_ex4,Crystal Golem,4,MINION,CRYSTALLINE,RARE,3,5,,RESONATE,RESONATE: Gain +1/+1 whenever you cast a spell,Resonates with spell energy.,true,EXPANSION,NO,
crys_ex5,Spell Surge,5,SPELL,CRYSTALLINE,RARE,,,,,Deal 3 damage to all enemy minions,A surge of arcane power.,true,EXPANSION,NO,
crys_ex6,Archmage of Prismora,6,MINION,CRYSTALLINE,EPIC,5,6,,BARRIER; DEPLOY,BARRIER. DEPLOY: Deal 5 damage,Master of crystal magic.,true,EXPANSION,NO,
crys_ex7,Mana Storm,7,SPELL,CRYSTALLINE,EPIC,,,,,Deal 5 damage to all enemies,A storm of pure mana.,true,EXPANSION,NO,
crys_ex8,Crystal Titan,8,MINION,CRYSTALLINE,EPIC,7,8,,BARRIER; DEPLOY,BARRIER. DEPLOY: Draw 2 cards,A titan of crystal.,true,EXPANSION,NO,
crys_ex9,"Prismora, The Infinite",9,MINION,CRYSTALLINE,LEGENDARY,7,9,,BARRIER; DOUBLE_STRIKE,BARRIER. End of Turn: Draw 2 cards,Infinite crystal wisdom.,true,EXPANSION,YES,"STARFORGE — After drawing 15 cards: Transform into PRISMORA, ARCANE INFINITY — 14/18. Infinite knowledge, infinite power."
crys_ex10,The Nexus Core,10,MINION,CRYSTALLINE,LEGENDARY,8,10,,BARRIER; GUARDIAN; DEPLOY; DOUBLE_STRIKE,BARRIER. GUARDIAN. DEPLOY: Deal 5 damage to all enemy minions,The heart of all magic.,true,EXPANSION,YES,STARFORGE — After casting 8 spells: Transform into THE NEXUS SINGULARITY — 16/20. Magic given ultimate form.
pc_ex1,Stowaway,1,MINION,PHANTOM_CORSAIRS,RARE,2,1,PIRATE,CLOAK,CLOAK. DEPLOY: Draw a card,Snuck aboard.,true,EXPANSION,NO,
pc_ex2,Walk the Plank,3,SPELL,PHANTOM_CORSAIRS,RARE,,,,,Destroy an enemy minion with 3 or less Attack,Off you go!,true,EXPANSION,NO,
pc_ex3,Ghost Ship Raider,3,MINION,PHANTOM_CORSAIRS,RARE,3,3,PIRATE,CLOAK; PHASE,CLOAK. PHASE (Can\,Phases through defenses.,true,EXPANSION,NO,
pc_ex4,Plunderer\,2,SPELL,PHANTOM_CORSAIRS,RARE,,,,,Draw 2 cards,X marks the spot.,true,EXPANSION,NO,
pc_ex5,Blade Dancer,4,MINION,PHANTOM_CORSAIRS,RARE,4,3,PIRATE,DOUBLE_STRIKE,DOUBLE STRIKE,"Two strikes, one dance.",true,EXPANSION,NO,
pc_ex6,Phantom Admiral,5,MINION,PHANTOM_CORSAIRS,EPIC,4,5,PIRATE,CLOAK; DEPLOY,CLOAK. DEPLOY: Give all friendly minions +1/+1,Commands from the shadows.,true,EXPANSION,NO,
pc_ex7,Dimensional Anchor,5,SPELL,PHANTOM_CORSAIRS,EPIC,,,,,Return all enemy minions to their hand,Anchor them elsewhere.,true,EXPANSION,NO,
pc_ex8,Corsair Flagship,7,MINION,PHANTOM_CORSAIRS,EPIC,6,7,PIRATE,CLOAK; DEPLOY,CLOAK. DEPLOY: Summon three 2/1 Ghost Pirates,The flagship arrives.,true,EXPANSION,NO,
pc_ex9,Netherstorm Pirate King,8,MINION,PHANTOM_CORSAIRS,LEGENDARY,7,7,PIRATE,CLOAK; DOUBLE_STRIKE; SWIFT; BANE,CLOAK. DOUBLE STRIKE,King of the void pirates.,true,EXPANSION,YES,STARFORGE — After attacking 6 times: Transform into THE NETHERSTORM EMPEROR — 14/14. The unseen blade strikes twice.
pc_ex10,The Phantom Fleet,10,SPELL,PHANTOM_CORSAIRS,LEGENDARY,,,,,Summon five 3/3 Ghost Pirates with SWIFT,The entire fleet materializes.,true,EXPANSION,NO,
hive_ex1,Egg Clutch,1,SPELL,HIVEMIND,RARE,,,,,Summon three 1/1 Drones,New drones emerge.,true,EXPANSION,NO,
hive_ex2,Parasitic Link,2,SPELL,HIVEMIND,RARE,,,,,Deal 3 damage. Draw a card,Feed on the enemy.,true,EXPANSION,NO,
hive_ex3,Swarm Queen\,3,MINION,HIVEMIND,RARE,2,4,INSECT,GUARDIAN; LAST_WORDS,GUARDIAN. LAST WORDS: Summon two 1/1 Drones,"Even in death, serves the queen.",true,EXPANSION,NO,
hive_ex4,Hive Mutation,3,SPELL,HIVEMIND,RARE,2,0,,,Give all friendly minions +2/+0,The swarm mutates.,true,EXPANSION,NO,
hive_ex5,Swarm Ravager,5,MINION,HIVEMIND,RARE,2,4,INSECT,SWARM; DEPLOY,SWARM. DEPLOY: Summon two 1/1 Drones,Ravages and spawns.,true,EXPANSION,NO,
hive_ex6,Hive Tyrant,6,MINION,HIVEMIND,EPIC,5,6,INSECT,DEPLOY,DEPLOY: Give all friendly minions +2/+1,Commands through pheromones.,true,EXPANSION,NO,
hive_ex7,Acid Storm,5,SPELL,HIVEMIND,EPIC,,,,,Deal 3 damage to all enemy minions,Acid rain melts all.,true,EXPANSION,NO,
hive_ex8,Mega Beetle,7,MINION,HIVEMIND,EPIC,7,7,INSECT,GUARDIAN; SWIFT,GUARDIAN. SWIFT,Unstoppable carapace.,true,EXPANSION,NO,
hive_ex9,Xenoptera Prime,9,MINION,HIVEMIND,LEGENDARY,6,9,INSECT,GUARDIAN; DEPLOY; BARRIER,GUARDIAN. DEPLOY: Summon five 1/1 Drones,Heart of the hive.,true,EXPANSION,YES,"STARFORGE — After summoning 12 minions: Transform into XENOPTERA, HIVE EMPEROR — 12/18. The swarm evolves beyond control."
